# index, gbar [10^(-10)m/s^2], gobs [10^(-10)m/s^2], e_gbar [10^(-10)m/s^2], e_gobs [10^(-10)m/s^2], Vobs [km/s], e_Vobs [km/s], r [kpc], SBdisk [solLum/pc^2], SBbul [solLum/pc^2]
9 2.63196e-01 9.21563e-01 6.29256e-02 2.37719e-01 1.54000e+02 4.20000e+00 8.34000e+00 7.84500e+01 0.00000e+00
9 2.86361e-01 8.57612e-01 6.68794e-02 2.18958e-01 1.63000e+02 3.28000e+00 1.00400e+01 5.80500e+01 0.00000e+00
9 2.73858e-01 8.03936e-01 6.19444e-02 2.03965e-01 1.70000e+02 2.41000e+00 1.16500e+01 3.97900e+01 0.00000e+00
9 2.46299e-01 7.42881e-01 5.37221e-02 1.88206e-01 1.75000e+02 2.18000e+00 1.33600e+01 2.31800e+01 0.00000e+00
9 2.11132e-01 6.74172e-01 4.45487e-02 1.70818e-01 1.77000e+02 2.23000e+00 1.50600e+01 1.58900e+01 0.00000e+00
9 1.81888e-01 6.15962e-01 3.76391e-02 1.55930e-01 1.78000e+02 2.03000e+00 1.66700e+01 1.09200e+01 0.00000e+00
10 2.37342e-01 6.24729e-01 5.96520e-02 2.14567e-01 4.00000e+01 3.29000e+00 8.30000e-01 1.68990e+02 0.00000e+00
10 3.08930e-01 6.22852e-01 7.73735e-02 2.00975e-01 5.15000e+01 2.96000e+00 1.38000e+00 1.41010e+02 0.00000e+00
10 3.38162e-01 8.07639e-01 8.34423e-02 2.56962e-01 6.79000e+01 3.45000e+00 1.85000e+00 8.12400e+01 0.00000e+00
10 2.40250e-01 7.77792e-01 5.53412e-02 2.41292e-01 8.02000e+01 2.93000e+00 2.68000e+00 4.60100e+01 0.00000e+00
10 2.30964e-01 7.04935e-01 5.07534e-02 2.18837e-01 8.33000e+01 3.08000e+00 3.19000e+00 4.14000e+01 0.00000e+00
10 2.22737e-01 7.35689e-01 4.68475e-02 2.26440e-01 9.14000e+01 2.83000e+00 3.68000e+00 3.02300e+01 0.00000e+00
10 2.11624e-01 8.16394e-01 4.33183e-02 2.60879e-01 1.02000e+02 5.40000e+00 4.13000e+00 2.42000e+01 0.00000e+00
10 1.69680e-01 6.83166e-01 3.24997e-02 2.13135e-01 1.05000e+02 4.21000e+00 5.23000e+00 9.48000e+00 0.00000e+00
10 1.36574e-01 6.36425e-01 2.45038e-02 1.93442e-01 1.09000e+02 2.10000e+00 6.05000e+00 3.57000e+00 0.00000e+00
10 1.12799e-01 5.55073e-01 1.88862e-02 1.68740e-01 1.08000e+02 2.10000e+00 6.81000e+00 2.78000e+00 0.00000e+00
10 1.02003e-01 5.09308e-01 1.59215e-02 1.54805e-01 1.09000e+02 2.10000e+00 7.56000e+00 2.04000e+00 0.00000e+00
10 9.55938e-02 4.71315e-01 1.35104e-02 1.43236e-01 1.10000e+02 2.10000e+00 8.32000e+00 1.21000e+00 0.00000e+00
